17:15:36.087 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PerformanceReportingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.Physics2DModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PhysicsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ProfilerModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PropertiesModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ScreenCaptureModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SharedInternalsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SpriteMaskModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SpriteShapeModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.StreamingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SubstanceModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SubsystemsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TerrainModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TerrainPhysicsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TestRunner, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextCoreFontEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextCoreTextEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextRenderingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TilemapModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TLSModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UI, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UIElementsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UmbraModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityAnalyticsCommonModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityAnalyticsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityConnectModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityCurlModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityTestProtocolModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityWebRequestAssetBundleModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityWebRequestAudioModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityWebRequestModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityWebRequestTextureModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.UnityWebRequestWWWModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.VehiclesModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.VFXModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.VideoModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.VirtualTexturingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.VRModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.WindModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.XRModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added ReportGeneratorMerged, Version=5.0.4.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Buffers, Version=4.0.3.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Data.Common, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Diagnostics.StackTrace, Version=4.0.4.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Diagnostics.Tracing, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Globalization.Extensions, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.IO.Compression, Version=4.1.3.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Memory, Version=4.0.2.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Net, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Net.Http, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Net.Sockets, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Numerics.Vectors, Version=4.1.5.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Reflection.DispatchProxy, Version=4.0.5.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Reflection.Emit, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Reflection.Emit.ILGeneration, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Reflection.Emit.Lightweight, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Runtime.Serialization.Primitives, Version=4.1.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Security.Cryptography.Algorithms, Version=4.2.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Security.SecureString, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.ServiceModel.Web, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Threading.Overlapped, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Threading.Tasks.Extensions, Version=4.2.1.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Web, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Windows, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Xml.Serialization, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added System.Xml.XPath.XDocument, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.EditorCoroutines.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.Performance.Profile-Analyzer.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.PlasticSCM.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.Rider.Editor, Version=3.0.7.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.TestTools.CodeCoverage.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.TestTools.CodeCoverage.Editor.OpenCover.Model, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.TestTools.CodeCoverage.Editor.OpenCover.Mono.Reflection, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.TextMeshPro, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.TextMeshPro.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.Timeline, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.Timeline.Editor, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.Antlr3.Runtime, Version=3.1.3.22795, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.Core, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.Core.Editor, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.Flow, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.Flow.Editor, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.SettingsProvider.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.Shared.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.State, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualScripting.State.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VisualStudio.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.417 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added Unity.VSCode.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
17:15:45.418 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: JetBrains.Lifetimes, Version=777.0.0.0, Culture=neutral, PublicKeyToken=3c74c1a6a8683340
17:15:45.421 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: JetBrains.RiderFlow.Repacked, Version=2023.1.0.21, Culture=neutral, PublicKeyToken=null
17:15:45.421 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Microsoft.CSharp, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.421 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Microsoft.Win32.Primitives, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.421 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Microsoft.Win32.Primitives, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
17:15:45.421 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
17:15:45.421 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
17:15:45.421 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: netstandard, Version=2.1.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
